index_name,거래일,시가,고가,저가,종가,거래량,거래대금,market
코스닥,20200701,743.53,744.03,726.36,727.58,1145740787,8510267831976,KOSDAQ
코스피,20200702,2116.72,2135.37,2113.98,2135.37,1091849347,10744729444381,KOSPI
코스닥,20200702,732.94,742.55,732.09,742.55,1135905225,7495220999124,KOSDAQ
코스피,20200703,2147.89,2153.54,2135.30,2152.41,769653611,8647941968805,KOSPI
코스닥,20200703,746.13,752.22,741.11,752.18,1255612158,10097567639820,KOSDAQ
코스피,20200706,2158.95,2191.28,2157.71,2187.93,666808331,11655916657394,KOSPI
코스닥,20200706,754.74,759.93,750.43,759.90,1131153439,8288087273650,KOSDAQ
코스피,20200707,2202.04,2206.79,2164.03,2164.17,847342499,14858023439003,KOSPI
코스닥,20200707,763.40,764.46,755.44,759.16,1208036988,9934366223973,KOSDAQ
코스피,20200708,2166.76,2173.83,2150.89,2158.88,677711862,11567173968258,KOSPI
코스닥,20200708,761.19,765.96,758.38,765.96,1295606129,10426808593415,KOSDAQ
코스피,20200709,2171.15,2181.48,2166.74,2167.90,619325504,12029777998195,KOSPI
코스닥,20200709,770.46,774.50,769.31,772.90,1434525996,10327623353756,KOSDAQ
코스피,20200710,2171.44,2171.52,2140.29,2150.25,886935166,12047849749909,KOSPI
코스닥,20200710,773.75,775.99,766.51,772.81,1311742611,12804281557480,KOSDAQ
코스피,20200713,2170.51,2188.80,2163.07,2186.06,650164153,10462002602160,KOSPI
코스닥,20200713,777.92,781.19,773.08,781.19,1361141942,10541123133519,KOSDAQ
코스피,20200714,2176.43,2183.61,2165.60,2183.61,810849005,11632958755279,KOSPI
코스닥,20200714,776.19,782.70,775.29,778.39,1622122789,12199845984750,KOSDAQ
코스피,20200715,2208.73,2216.97,2190.66,2201.88,830108374,13640789146386,KOSPI
코스닥,20200715,783.14,783.29,775.96,781.29,1498423232,10792889630560,KOSDAQ
코스피,20200716,2203.30,2207.34,2177.82,2183.76,784478273,11303646127597,KOSPI
코스닥,20200716,783.24,783.24,769.39,775.07,1611671420,10922413259888,KOSDAQ
코스피,20200717,2187.85,2204.20,2187.85,2201.19,569217286,10190794675832,KOSPI
코스닥,20200717,776.97,783.32,775.78,783.22,1356512095,8513229626690,KOSDAQ
코스피,20200720,2209.59,2209.59,2183.83,2198.20,686576815,12024040350299,KOSPI
코스닥,20200720,786.25,786.29,776.97,781.96,1391380554,9236253045818,KOSDAQ
코스피,20200721,2219.19,2234.86,2214.28,2228.83,918278022,15758535843514,KOSPI
코스닥,20200721,787.30,792.20,785.75,790.58,1483257241,10111909346617,KOSDAQ
코스피,20200722,2228.20,2238.86,2221.62,2228.66,856051578,15651259498941,KOSPI
코스닥,20200722,790.58,795.32,785.97,794.99,1467294738,11291377178531,KOSDAQ
코스피,20200723,2227.24,2227.24,2202.99,2216.19,934359593,16328299857862,KOSPI
코스닥,20200723,796.46,803.07,792.27,801.69,1372609700,13605776353915,KOSDAQ
코스피,20200724,2196.73,2219.57,2195.49,2200.44,1000624144,17155405862020,KOSPI
코스닥,20200724,796.08,804.61,788.72,794.80,1443514669,12431112457090,KOSDAQ
코스피,20200727,2203.48,2231.25,2203.48,2217.86,928511940,14256456834880,KOSPI
코스닥,20200727,795.19,804.58,795.19,801.23,1278274573,10361773941282,KOSDAQ
코스피,20200728,2238.19,2266.00,2237.21,2256.99,866540391,17516296040626,KOSPI
코스닥,20200728,807.29,810.97,802.04,807.85,1518907204,11812817131589,KOSDAQ
코스피,20200729,2258.35,2276.79,2252.24,2263.16,899266830,15499750594068,KOSPI
코스닥,20200729,807.71,809.77,804.29,808.59,1153563163,10439346822373,KOSDAQ
코스피,20200730,2275.33,2281.33,2263.81,2267.01,712867729,13549588803689,KOSPI
코스닥,20200730,812.83,814.41,808.02,814.19,1280972012,13148058206618,KOSDAQ
코스피,20200731,2278.53,2281.41,2248.49,2249.37,739547831,13001792940719,KOSPI
코스닥,20200731,817.52,818.70,814.23,815.30,1350943117,13029119882192,KOSDAQ
코스피,20200803,2251.65,2254.38,2237.04,2251.04,648368055,13612561548022,KOSPI
코스닥,20200803,820.41,827.79,815.15,827.57,1512286549,14424169918064,KOSDAQ
코스피,20200804,2272.33,2284.66,2269.69,2279.97,722792239,15286813034348,KOSPI
코스닥,20200804,833.28,835.35,830.55,835.35,1503868592,13915662088215,KOSDAQ
코스피,20200805,2289.23,2312.14,2283.95,2311.86,841237077,17882864144244,KOSPI
코스닥,20200805,837.19,847.38,837.11,847.28,1508463089,12675023721148,KOSDAQ
코스피,20200806,2322.64,2352.48,2322.64,2342.61,797018012,17831202787479,KOSPI
코스닥,20200806,854.02,855.73,847.90,854.12,1490839509,14173030597654,KOSDAQ
코스피,20200807,2349.25,2362.24,2333.62,2351.67,812457112,17585258903805,KOSPI
코스닥,20200807,858.30,859.43,849.01,857.63,1391096308,14555949801293,KOSDAQ
코스피,20200810,2353.92,2390.51,2349.33,2386.38,784407020,19510536102931,KOSPI
코스닥,20200810,859.53,863.80,854.48,862.76,1444263701,12442356147991,KOSDAQ
코스피,20200811,2396.11,2429.36,2396.11,2418.67,843239040,19679650887189,KOSPI
코스닥,20200811,863.07,863.72,858.00,860.23,1515179612,13092237999403,KOSDAQ
코스피,20200812,2414.78,2432.35,2393.27,2432.35,763610111,16679587399558,KOSPI
코스닥,20200812,858.88,858.88,836.58,845.60,1655071943,14098121425313,KOSDAQ
코스피,20200813,2455.28,2458.17,2412.49,2437.53,906991515,18249147217623,KOSPI
코스닥,20200813,854.82,862.98,852.15,854.77,1791229578,14835275533062,KOSDAQ
코스피,20200814,2427.85,2435.00,2383.69,2407.49,967892725,16594777663147,KOSPI
코스닥,20200814,854.71,854.71,831.15,835.03,1668259698,13429017627433,KOSDAQ
코스피,20200818,2405.84,2419.65,2336.78,2348.24,909202691,17570243413972,KOSPI
코스닥,20200818,834.55,834.55,794.91,800.22,1860874072,15276319788760,KOSDAQ
코스피,20200819,2370.87,2380.10,2353.17,2360.54,637276282,12364848400573,KOSPI
코스닥,20200819,810.86,818.74,805.52,818.74,1570165499,14126278448612,KOSDAQ
코스피,20200820,2339.91,2357.08,2270.85,2274.22,903589345,17101208638798,KOSPI
코스닥,20200820,816.63,821.11,785.00,791.14,1794488437,15315894241174,KOSDAQ
코스피,20200821,2306.16,2329.34,2280.97,2304.59,865576796,14111094131553,KOSPI
코스닥,20200821,801.14,802.70,781.41,796.01,1611964306,12918289655046,KOSDAQ
코스피,20200824,2309.38,2332.33,2283.48,2329.83,649090827,11653542801714,KOSPI
코스닥,20200824,798.20,815.74,787.93,815.74,1473969839,11997680921137,KOSDAQ
코스피,20200825,2352.15,2369.78,2340.97,2366.73,771510117,13567713824586,KOSPI
코스닥,20200825,821.53,836.41,820.02,836.31,1567420806,13502122957876,KOSDAQ
코스피,20200826,2367.74,2374.68,2336.98,2369.32,956368236,14435458750565,KOSPI
코스닥,20200826,838.86,842.48,827.27,841.35,2134789688,17071009097623,KOSDAQ
코스피,20200827,2371.95,2373.36,2344.38,2344.45,913735581,15184285196025,KOSPI
코스닥,20200827,842.38,842.83,832.74,836.40,2859004055,20198736874095,KOSDAQ
코스피,20200828,2362.22,2379.26,2345.28,2353.80,1296906851,15538375314855,KOSPI
코스닥,20200828,841.76,850.38,837.86,841.30,2087359173,16630509445441,KOSDAQ
코스피,20200831,2377.09,2381.50,2326.06,2326.17,1647584717,19493479131944,KOSPI
코스닥,20200831,847.97,852.54,839.63,848.24,1735416394,14431003182548,KOSDAQ
코스피,20200901,2340.19,2355.90,2331.23,2349.55,1085065132,16663613521906,KOSPI
코스닥,20200901,850.58,854.22,847.53,853.37,1768235239,12089447638250,KOSDAQ
코스피,20200902,2363.43,2369.57,2341.29,2364.37,1428196862,15788720534673,KOSPI
코스닥,20200902,859.58,866.87,858.23,866.74,1790676786,14010012795326,KOSDAQ
코스피,20200903,2383.26,2401.78,2382.23,2395.90,981282920,17419948432201,KOSPI
코스닥,20200903,871.02,874.16,869.84,874.13,1711636070,12995646668565,KOSDAQ
코스피,20200904,2332.68,2371.02,2332.68,2368.25,1350782821,19691990844260,KOSPI
코스닥,20200904,841.37,866.90,841.37,866.04,1701930152,14295022105585,KOSDAQ
코스피,20200907,2369.85,2387.49,2362.42,2384.22,1197116908,17182330115339,KOSPI
코스닥,20200907,872.03,879.36,864.39,878.88,1858182760,15818746423104,KOSDAQ
코스피,20200908,2402.66,2407.56,2391.43,2401.91,979103646,17296887036177,KOSPI
코스닥,20200908,884.72,887.01,874.31,878.29,2493565329,19480426082775,KOSDAQ
코스피,20200909,2372.53,2388.85,2369.12,2375.81,945716082,15500564783547,KOSPI
코스닥,20200909,864.91,877.67,864.17,869.47,2350195773,16304305898071,KOSDAQ
코스피,20200910,2404.83,2406.68,2388.56,2396.48,1064268879,15781849983458,KOSPI
코스닥,20200910,881.12,884.30,874.77,884.30,1944576163,14427020579473,KOSDAQ
코스피,20200911,2389.76,2397.56,2374.00,2396.69,882392019,12067135393817,KOSPI
코스닥,20200911,881.23,888.44,877.58,888.44,1977547863,14327654019448,KOSDAQ
코스피,20200914,2418.33,2429.07,2410.79,2427.91,962887880,12021054922627,KOSPI
코스닥,20200914,894.38,894.80,886.48,894.17,1678178859,13452415095888,KOSDAQ
코스피,20200915,2434.59,2444.57,2423.79,2443.58,849515350,11838917493379,KOSPI
코스닥,20200915,898.63,899.64,893.24,899.46,2084373545,15728738638865,KOSDAQ
코스피,20200916,2442.72,2450.53,2429.94,2435.92,772575383,11853959409991,KOSPI
코스닥,20200916,901.75,905.56,891.99,896.28,2393235237,15830535147251,KOSDAQ
코스피,20200917,2430.77,2437.02,2398.69,2406.17,853496352,14234109662471,KOSPI
코스닥,20200917,897.88,898.43,883.50,885.18,2268726290,14168956907668,KOSDAQ
코스피,20200918,2413.53,2417.81,2396.33,2412.40,756256219,13964213581911,KOSPI
코스닥,20200918,889.47,892.39,878.78,888.88,1758679450,12588376898445,KOSDAQ
코스피,20200921,2412.44,2427.17,2379.38,2389.39,1041593707,14213603488106,KOSPI
코스닥,20200921,889.94,892.34,859.40,866.99,1945368890,13620854277784,KOSDAQ
코스피,20200922,2388.14,2388.49,2323.58,2332.59,1050497229,17894886068264,KOSPI
코스닥,20200922,867.72,867.89,838.13,842.72,1957844934,12207252604630,KOSDAQ
코스피,20200923,2352.56,2354.46,2287.44,2333.24,734216626,13560135517439,KOSPI
코스닥,20200923,855.57,856.14,821.89,843.45,2228438703,12950215394226,KOSDAQ
코스피,20200924,2295.62,2309.74,2268.88,2272.70,714080388,12466127545119,KOSPI
코스닥,20200924,825.74,833.04,804.28,806.95,2177419316,15358004810441,KOSDAQ
코스피,20200925,2295.19,2296.36,2267.63,2278.79,697482183,10179942642816,KOSPI
코스닥,20200925,817.95,820.74,799.53,808.28,2193017749,13197131244428,KOSDAQ
코스피,20200928,2301.16,2314.81,2291.32,2308.08,605650175,8970007277736,KOSPI
코스닥,20200928,820.72,836.15,819.86,835.91,1885404935,11041062535616,KOSDAQ
코스피,20200929,2331.51,2339.83,2320.04,2327.89,645996624,9486371625587,KOSPI
코스닥,20200929,844.69,848.59,839.68,848.15,2058212068,11385709810187,KOSDAQ
코스피,20201005,2330.55,2364.73,2327.83,2358.00,763406904,10682047557543,KOSPI
코스닥,20201005,848.67,858.82,843.06,858.39,1662462541,9920272320785,KOSDAQ
코스피,20201006,2369.17,2378.28,2355.39,2365.90,861611319,11130928563354,KOSPI
코스닥,20201006,863.74,866.67,855.65,862.58,1953662760,10525423335463,KOSDAQ
코스피,20201007,2350.82,2387.45,2347.82,2386.94,735783803,8962606485891,KOSPI
코스닥,20201007,856.70,869.69,856.66,869.66,1998971465,10487501974710,KOSDAQ
코스피,20201008,2408.49,2409.01,2383.82,2391.96,956865477,12509267439794,KOSPI
코스닥,20201008,875.12,875.59,867.63,871.62,1972558410,12012335527174,KOSDAQ
코스피,20201012,2404.18,2409.42,2393.74,2403.73,841811137,10685773266609,KOSPI
코스닥,20201012,875.25,875.25,868.01,873.50,1977954694,11350813851414,KOSDAQ
코스피,20201013,2416.85,2418.89,2385.87,2403.15,723823248,10198454798482,KOSPI
코스닥,20201013,878.15,878.15,865.95,871.92,2196059324,13349623430885,KOSDAQ
코스피,20201014,2403.74,2405.56,2375.54,2380.48,900124423,11013960902767,KOSPI
코스닥,20201014,873.04,875.02,859.88,861.48,2336825413,12599473897415,KOSDAQ
코스피,20201015,2375.91,2376.73,2348.74,2361.21,1164107804,13023936628848,KOSPI
코스닥,20201015,861.37,861.37,833.55,844.44,2222091334,12360597780075,KOSDAQ
코스피,20201016,2363.88,2370.73,2325.03,2341.53,919152710,11137606105645,KOSPI
코스닥,20201016,845.63,849.20,822.58,833.84,2263249021,10580304680263,KOSDAQ
코스피,20201019,2352.92,2364.25,2344.77,2346.74,930835996,10487900914179,KOSPI
코스닥,20201019,836.83,838.63,821.50,822.25,1692877863,8444227030576,KOSDAQ
코스피,20201020,2333.56,2358.41,2322.06,2358.41,870250584,11820971766070,KOSPI
코스닥,20201020,816.16,825.96,803.24,824.65,1645128471,9948516126462,KOSDAQ
코스피,20201021,2363.03,2371.74,2356.32,2370.86,810421245,9856120853435,KOSPI
코스닥,20201021,827.35,830.95,819.66,830.67,1406922189,8464331356828,KOSDAQ
코스피,20201022,2355.61,2360.22,2339.73,2355.05,814018150,9769752977255,KOSPI
코스닥,20201022,826.71,826.71,812.70,812.70,1700229036,9474802078102,KOSDAQ
코스피,20201023,2364.84,2368.57,2344.49,2360.81,889543961,10721334938487,KOSPI
코스닥,20201023,817.70,817.70,804.75,807.98,1591360500,8288340561699,KOSDAQ
코스피,20201026,2366.50,2374.50,2342.58,2343.91,821402273,11651445291420,KOSPI
코스닥,20201026,808.06,808.06,776.70,778.02,1589456381,8277563715120,KOSDAQ
코스피,20201027,2328.66,2349.33,2321.23,2330.84,666201267,11266811806896,KOSPI
코스닥,20201027,771.84,794.04,766.96,783.73,2043641719,9196119311519,KOSDAQ
코스피,20201028,2324.18,2345.46,2316.47,2345.26,705164880,8939095030078,KOSPI
코스닥,20201028,784.88,806.20,784.88,806.20,1805657047,7679068197349,KOSDAQ
코스피,20201029,2312.34,2330.17,2299.91,2326.67,509141118,10355821201943,KOSPI
코스닥,20201029,791.02,814.16,791.02,813.93,1711903427,7893815938246,KOSDAQ
코스피,20201030,2319.56,2320.20,2266.93,2267.15,794828933,11779783207648,KOSPI
코스닥,20201030,814.16,814.59,791.30,792.65,1821741912,8436941813776,KOSDAQ
코스피,20201102,2276.61,2302.64,2267.95,2300.16,678075058,8513148864794,KOSPI
코스닥,20201102,796.46,805.92,789.85,802.95,1505187267,6561579340544,KOSDAQ
코스피,20201103,2315.81,2344.77,2315.30,2343.31,886873071,10872450542828,KOSPI
코스닥,20201103,810.01,821.28,810.01,818.46,1606343301,8562861889715,KOSDAQ
코스피,20201104,2361.32,2371.14,2339.95,2357.32,986283970,14833481621859,KOSPI
코스닥,20201104,826.04,828.89,814.76,826.97,1730178014,10684098164630,KOSDAQ
코스피,20201105,2373.41,2413.79,2370.85,2413.79,701457948,12576935744427,KOSPI
코스닥,20201105,833.37,845.81,831.78,844.80,1586479174,9753358888110,KOSDAQ
코스피,20201106,2421.79,2431.11,2404.97,2416.50,825134885,12577987649895,KOSPI
코스닥,20201106,849.18,849.39,832.27,836.78,1861264930,12846218511459,KOSDAQ
코스피,20201109,2438.63,2459.15,2434.52,2447.20,1354101342,14844887614695,KOSPI
코스닥,20201109,845.81,851.21,845.17,851.21,1705193109,9844670585573,KOSDAQ
코스피,20201110,2453.95,2457.94,2435.59,2452.83,1462431545,17975776881294,KOSPI
코스닥,20201110,844.22,844.22,835.27,840.79,1741029335,11429213445767,KOSDAQ
코스피,20201111,2459.50,2488.04,2459.50,2485.87,1271344536,18305084746097,KOSPI
코스닥,20201111,840.89,842.76,829.53,839.90,2253127077,13932023540421,KOSDAQ
코스피,20201112,2482.68,2488.79,2467.04,2475.62,1278066633,16418011654304,KOSPI
코스닥,20201112,844.64,846.87,835.95,840.08,1966263335,10857414057853,KOSDAQ
코스피,20201113,2470.12,2495.77,2460.96,2493.87,1071931233,17042430089807,KOSPI
코스닥,20201113,837.28,839.54,826.17,839.14,1714908938,11207035486041,KOSDAQ
코스피,20201116,2507.46,2546.37,2507.46,2543.03,1238564289,19086569448970,KOSPI
코스닥,20201116,843.49,849.80,841.60,847.33,1562571826,9864772509061,KOSDAQ
코스피,20201117,2544.12,2556.09,2533.34,2539.15,1266374004,17791862828484,KOSPI
코스닥,20201117,846.55,846.55,836.00,839.47,1709150384,12981497692716,KOSDAQ
코스피,20201118,2548.85,2553.95,2536.78,2545.64,922355562,13550145889509,KOSPI
코스닥,20201118,842.55,852.27,840.43,851.74,2298968542,13909796046540,KOSDAQ
코스피,20201119,2536.89,2548.95,2529.53,2547.42,975771495,12512601892601,KOSPI
코스닥,20201119,851.68,860.99,849.72,859.94,2227069091,14707705744012,KOSDAQ
코스피,20201120,2544.06,2558.21,2539.79,2553.50,1128936916,12264273841375,KOSPI
코스닥,20201120,863.07,870.78,861.29,870.18,2095781790,13254008750139,KOSDAQ
코스피,20201123,2560.04,2605.58,2553.70,2602.59,1648889468,15761677695263,KOSPI
코스닥,20201123,872.22,875.26,868.60,873.29,2049388705,12228270956065,KOSDAQ
코스피,20201124,2616.28,2628.52,2605.03,2617.76,1359686732,16869471471882,KOSPI
코스닥,20201124,876.65,876.89,868.89,872.10,3106758032,14657912906728,KOSDAQ
코스피,20201125,2637.34,2642.26,2583.41,2601.54,1409099410,21792337031025,KOSPI
코스닥,20201125,877.35,878.76,855.28,865.12,2449890946,17961572054947,KOSDAQ
코스피,20201126,2605.73,2625.97,2592.43,2625.91,1386737752,12712149813448,KOSPI
코스닥,20201126,868.60,875.26,861.05,874.53,1888394662,14421614214775,KOSDAQ
코스피,20201127,2624.80,2635.00,2618.47,2633.45,1194633057,12636664222261,KOSPI
코스닥,20201127,876.37,886.20,875.45,885.56,1809276552,12176744972392,KOSDAQ
코스피,20201130,2648.05,2648.66,2591.34,2591.34,1310756554,21227904390426,KOSPI
코스닥,20201130,890.65,891.53,885.65,886.11,1717733976,12088539948184,KOSDAQ
코스피,20201201,2613.42,2638.87,2611.67,2634.25,1150347425,15944459886145,KOSPI
코스닥,20201201,889.53,892.22,883.24,891.29,2056910849,11664156470328,KOSDAQ
코스피,20201202,2645.88,2677.26,2644.53,2675.90,1075206223,17503062013724,KOSPI
코스닥,20201202,894.94,899.87,891.61,899.34,1864656037,12959504668558,KOSDAQ
코스피,20201203,2686.38,2696.22,2672.85,2696.22,812497591,15587239697996,KOSPI
코스닥,20201203,901.61,907.72,900.09,907.61,2338940316,16208643760493,KOSDAQ
코스피,20201204,2705.34,2742.77,2705.34,2731.45,1776624259,19866776645042,KOSPI
코스닥,20201204,909.99,914.27,908.24,913.76,2146506563,15863776695548,KOSDAQ
코스피,20201207,2738.11,2754.01,2711.42,2745.44,1497594196,17926464867967,KOSPI
코스닥,20201207,914.15,927.35,910.36,926.88,2212188982,15273344268535,KOSDAQ
코스피,20201208,2745.13,2747.45,2700.92,2700.93,1414272843,17153410682188,KOSPI
코스닥,20201208,927.69,933.14,906.31,906.84,2569024662,18231860033280,KOSDAQ
코스피,20201209,2703.30,2755.47,2703.30,2755.47,1251540587,17004612768674,KOSPI
코스닥,20201209,908.05,917.21,904.45,913.81,2680966278,15494660292970,KOSDAQ
코스피,20201210,2750.34,2765.46,2718.70,2746.46,1227088048,20628442049920,KOSPI
코스닥,20201210,913.02,922.13,905.76,921.70,2635304180,13894638897966,KOSDAQ
코스피,20201211,2754.16,2781.04,2754.16,2770.06,1214091187,18324690209235,KOSPI
코스닥,20201211,925.30,929.23,923.39,928.44,1899796240,12651446661519,KOSDAQ
코스피,20201214,2769.43,2782.79,2755.29,2762.20,1112737920,17008916003321,KOSPI
코스닥,20201214,930.78,935.90,924.52,929.54,1586887208,14187183630272,KOSDAQ
코스피,20201215,2763.65,2769.37,2735.08,2756.82,1092723732,15535005975169,KOSPI
코스닥,20201215,930.73,934.30,921.27,931.27,2078469472,15453175615214,KOSDAQ
코스피,20201216,2763.64,2781.08,2761.50,2771.79,1166041124,13647466882920,KOSPI
코스닥,20201216,932.41,941.45,932.41,939.65,1980767813,15316558232027,KOSDAQ
코스피,20201217,2769.89,2772.71,2742.25,2770.43,1014903621,16273166408201,KOSPI
코스닥,20201217,938.88,948.43,938.88,944.04,2632763470,15815709184649,KOSDAQ
코스피,20201218,2770.95,2782.15,2762.80,2772.18,1058346397,19163199952786,KOSPI
코스닥,20201218,945.81,948.59,942.46,947.24,2102887910,14418843480389,KOSDAQ
